target_name,s_ra,s_dec,dataset,MJD-OBS,em,coord_block,temp_block,cluster
2011JX31,293.0107675837926,-20.143176326994137,JWST,60410.08329097853,4433.0,"(2930, -202)",8630,0
2003UZ117,71.42004182929595,1.152073375069788,JWST,59962.28580137587,2950.0,"(714, 11)",8566,0
ASTROMETRIC-FIELD,80.48541666666667,-69.49836111111108,JWST,60194.13961704276,1950.0,"(804, -695)",8599,0
NGC3256-NUC1-MRS,156.96349999999998,-43.9038888888889,JWST,59940.91500539028,15000.0,"(1569, -440)",8562,0
FLSIRS22722,259.68931291666667,58.85613888888889,JWST,60425.157234017126,7500.0,"(2596, 588)",8632,0
S-1,72.97213791666665,-69.39131111111112,JWST,59913.70449246436,11300.0,"(729, -694)",8559,0
LMC-CAL-FIELD,80.49030833333333,-69.49815555555557,JWST,59990.05170661857,4433.0,"(804, -695)",8570,0
FGS1-FP3MIMF,89.52896916666667,-66.39609444444443,JWST,59656.94998021273,2800.0,"(895, -664)",8522,0
JUPITERNORTH1,33.29460265320587,12.13451367692771,JWST,60303.379053564815,3357.5,"(332, 121)",8614,0
NGC-253-MRS-SOUTHWEST,11.887035,-25.290177777777785,JWST,60261.53226899769,11300.0,"(118, -253)",8608,0
UNKNOWN,22.982287957618272,30.62680827988989,JWST,60286.71743782124,1950.0,"(229, 306)",8612,0
UMBRIEL,50.425162317206926,18.138188500269084,JWST,60193.89453282442,3985.0,"(504, 181)",8599,0
CWEBTILE-5-4,149.89897166666665,2.1351222222222224,JWST,60044.32890365596,2771.5,"(1498, 21)",8577,0
UNKNOWN,24.466916414482977,-21.90346737642694,JWST,60266.28731624925,1147.5,"(244, -220)",8609,0
SPITZER-IDF,265.03556333333336,68.97416666666666,JWST,59768.16170536169,1499.5,"(2650, 689)",8538,0
SN2024ggi,169.59204583333334,-32.837580555555576,JWST,60466.43638861597,7500.0,"(1695, -329)",8638,0
CLOUDEF-CENTER,266.68583333333333,-28.517499999999984,JWST,60062.40931011828,7700.0,"(2666, -286)",8580,0
Galaxy_pair_CTR,94.10078583333332,-21.37271111111113,JWST,60339.12049069283,7700.0,"(941, -214)",8619,0
C-2019-O3,217.16206436939936,83.3913189370215,JWST,60396.52793374455,2950.0,"(2171, 833)",8628,0
HOPS370-BACKGROUND,83.78255833333333,-5.145636111111116,JWST,60018.7470725868,15000.0,"(837, -52)",8574,0
UNKNOWN,53.05113098871592,-27.88015575604118,JWST,60693.04313305544,1400.0,"(530, -279)",8670,0
CWEBTILE-1-9,150.20173624999998,2.4353583333333337,JWST,60315.773218806426,2771.5,"(1502, 24)",8616,0
PER-EMB-8,56.183258333333335,32.026447222222224,JWST,60177.74393923993,2950.0,"(561, 320)",8596,0
NGC4485-NGC4490-MIRI-BKG,187.5255833333333,41.62647222222223,JWST,60285.91028529167,5600.0,"(1875, 416)",8612,0
NGC-253-MIRIMOS,11.8877725,-25.288200000000018,JWST,60261.22751789121,5600.0,"(118, -253)",8608,0
WISEJ0259-1635,44.92858333333333,-16.59530000000001,JWST,60155.87004408982,5600.0,"(449, -166)",8593,0
SN2023IXF,210.9106833333333,54.31167222222222,JWST,60116.326762877085,3985.0,"(2109, 543)",8588,0
DIGELC2-N,42.175135833333336,58.48429444444445,JWST,59961.79956029108,3560.0,"(421, 584)",8565,0
G34B,283.332365,1.3978333333333333,JWST,60191.13807334167,7700.0,"(2833, 13)",8598,0
NGC4496A,187.91650708333336,3.9388472222222224,JWST,60469.4728462713,7700.0,"(1879, 39)",8638,0
CARME,33.448117430370175,12.104459055817664,JWST,60334.15620685816,2950.0,"(334, 121)",8619,0
UNKNOWN,233.94700756174856,-25.49902786115137,JWST,60025.15167570724,2355.0,"(2339, -255)",8575,0
Final_Acen_Bkgnd1,221.5522083333333,-62.62743055555558,JWST,60499.14180294028,15500.0,"(2215, -627)",8642,0
HD163466,268.1056981273272,60.396663049628565,JWST,60482.97737175116,7700.0,"(2681, 603)",8640,0
NGC6822FIELD3,296.1375,-14.70305555555558,JWST,60236.09755628009,7700.0,"(2961, -148)",8605,0
RA80-OBS110.V2+1.0DEG,123.9066666666667,18.23916666666667,JWST,59681.47189117379,3221.5000000000005,"(1239, 182)",8525,0
ESO-HA-574,169.01127235006877,-76.41479618930954,JWST,60466.14351547581,2992.0,"(1690, -765)",8638,0
ECHOW1-NIRCAM,349.0115833333333,58.34927222222223,JWST,60569.03885843478,1671.0,"(3490, 583)",8652,0
IC5273,344.86005666666665,-37.70608611111112,JWST,60221.62330006759,7700.0,"(3448, -378)",8603,0
RA80-OBS110.V2-1.5DEG,124.4666666666667,20.69472222222222,JWST,59682.40062276967,2750.0,"(1244, 206)",8526,0
J1146+0124,176.7017316666667,1.4055722222222222,JWST,60117.4011404908,3985.0,"(1767, 14)",8588,0
Larissa,357.5506134471164,-2.4693651471307887,JWST,60657.68277014491,2950.0,"(3575, -25)",8665,0
2MASS-05352161+6715458,83.84002933511282,67.26275296003112,JWST,59904.10996434028,2121.5,"(838, 672)",8557,0
SN2023xgo,76.07995833333332,67.62254166666666,JWST,60639.29990709826,3330.0,"(760, 676)",8662,0
SNIa_1,39.97470041666666,-1.6154500000000098,JWST,60562.53156825584,2950.0,"(399, -17)",8651,0
UNKNOWN,295.25748378120403,10.887112467827883,JWST,59838.19405594908,4005.0,"(2952, 108)",8548,0
TWA-35,180.11411741987592,-34.09380506046832,JWST,60476.760302903705,1990.5,"(1801, -341)",8639,0
NGC0300NIRCAM,13.726653333333337,-37.65088611111111,JWST,60245.84041613421,1990.5,"(137, -377)",8606,0
PSZ2G111.61-45.71,4.638675,16.436869444444444,JWST,60659.13241763079,3221.5000000000005,"(46, 164)",8665,0
ESO137-G034-BKG,248.7757445833333,-58.05469444444447,JWST,60070.38385352731,5600.0,"(2487, -581)",8581,0
NGC891-DISK-NORTH1,35.681335833333335,42.422377777777776,JWST,59806.12323281713,1499.5,"(356, 424)",8543,0
GOODS-N_new_4,189.07750875,62.26871388888889,JWST,60720.49521494143,21000.0,"(1890, 622)",8674,0
WAKEPOS1,40.44051,-8.350361111111113,JWST,60515.5896295702,2850.0,"(404, -84)",8645,0
S-1,72.97213791666665,-69.39131111111112,JWST,59929.15647302546,7700.0,"(729, -694)",8561,0
HNPegB,326.1203092748857,14.767936264527023,JWST,60599.54083448866,4005.0,"(3261, 147)",8657,0
UNKNOWN,301.3110981205078,44.5923024335183,JWST,60139.06254172576,2355.0,"(3013, 445)",8591,0
2MASS-04365862-6904162,69.24427156161819,-69.07117127692435,JWST,60193.316264837966,2121.5,"(692, -691)",8599,0
MRGM0150,27.583787500000003,-10.092444444444425,JWST,60548.820349619215,1990.5,"(275, -101)",8649,0
UNKNOWN,262.46422696172016,86.39032120523305,JWST,59839.39418728009,4005.0,"(2624, 863)",8548,0
SSN-9-new,14.753159583333332,-72.17449166666665,JWST,60589.38054779028,4005.0,"(147, -722)",8655,0
MDS.MIRI-DEEP-SURVEY-V5,53.1625,-27.78472222222223,JWST,59933.43446191748,1499.5,"(531, -278)",8561,0
2001QY297,336.0169899134779,-11.206985339249124,JWST,59878.708702205215,2950.0,"(3360, -113)",8554,0
2MASS-05562621-6359103,89.1090889885067,-63.98619436333629,JWST,60160.60854271354,1405.0,"(891, -640)",8594,0
SPT0311-58-NIRSPEC,47.88858333333333,-58.39263888888888,JWST,59902.77730907239,2950.0,"(478, -584)",8557,0
V-TW-HYA.CORO,165.4657152724043,-34.704825247518635,JWST,60355.94611383751,15500.0,"(1654, -348)",8622,0
QSO-J0038-0653,9.515758333333332,-6.889686111111132,JWST,60513.55343576968,3330.0,"(95, -69)",8644,0
UNKNOWN,85.28852050642246,-69.30984388918198,JWST,60552.98170878328,2950.0,"(852, -694)",8650,0
COOLJ0335-1927,53.76683333333333,-19.463900000000024,JWST,60690.45650734636,1147.5,"(537, -195)",8670,0
2002XV93,107.90001968354603,35.73469541932434,JWST,60591.927067768745,3985.0,"(1079, 357)",8655,0
NAME-LMC,80.89416666666668,-69.75611111111112,JWST,59806.69890972361,5600.0,"(808, -698)",8543,0
UNKNOWN,167.68860065733045,64.97282274063691,JWST,60361.36236537616,1499.5,"(1676, 649)",8623,0
NGC2442,114.07458333333334,-69.55561111111109,JWST,60176.48469707118,1147.5,"(1140, -696)",8596,0
UNKNOWN,261.0168064066036,65.49647252100029,JWST,60604.52815719774,1270.0,"(2610, 654)",8657,0
ECLIPTIC-TARGET3,128.5605833333333,27.35976388888889,JWST,59675.13691262529,1671.0,"(1285, 273)",8525,0
-EPS-IND,330.8875024355573,-56.80253635105663,JWST,60128.65857397153,10650.0,"(3308, -569)",8589,0
Final_Acen_Bkgnd2,221.55,-62.62583333333333,JWST,60727.00583647963,15500.0,"(2215, -627)",8675,0
UNKNOWN,152.86358752274012,-12.721334280211687,JWST,60673.64029281499,1270.0,"(1528, -128)",8667,0
SBS-0335-052-MIRI-sky,54.41333333333333,-5.058611111111134,JWST,60547.52729572778,7700.0,"(544, -51)",8649,0
ORIBAR-IMAGING-MIRI,83.83477,-5.417780555555567,JWST,59833.43434182378,1845.0,"(838, -55)",8547,0
XTEJ1118+480,169.544788554503,48.0367086932304,JWST,60411.98708143333,15000.0,"(1695, 480)",8630,0
JUPITER-MAINRING-EAST,359.1892912190034,-1.9797666701919148,JWST,59898.87605653981,2121.5,"(3591, -20)",8556,0
UNKNOWN,167.20436629948995,-75.54127218010058,JWST,60464.07669169364,2950.0,"(1672, -756)",8637,0
NGC-891-INSERT,35.71816916666666,42.35228888888889,JWST,60303.44503406782,5600.0,"(357, 423)",8614,0
CWEBTILE-4-14,150.27351375,2.101480555555556,JWST,60044.70959143374,1147.5,"(1502, 21)",8577,0
UNKNOWN,71.85158006151882,17.35498019214263,JWST,60602.77242073165,1270.0,"(718, 173)",8657,0
TOI-1807_BKG,201.27504166666665,38.91908333333333,JWST,60728.587808603246,7500.0,"(2012, 389)",8675,0
UNKNOWN,170.0994042173982,13.095533816576577,JWST,60665.68060476853,4005.0,"(1700, 130)",8666,0
UNKNOWN,340.39172538723955,-64.49718193307527,JWST,60501.801172599306,1405.0,"(3403, -645)",8643,0
HD-145964,243.62021949805853,-21.107842943046343,JWST,60526.68768987106,2096.5,"(2436, -212)",8646,0
SK--68-26,75.38438718709456,-68.17859413102452,JWST,60529.0133257456,7500.0,"(753, -682)",8647,0
UNKNOWN,294.20656667344736,7.63934136519748,JWST,60050.00818633224,2355.0,"(2942, 76)",8578,0
UNKNOWN,84.95288482646785,-1.1868882387298298,JWST,60386.24405349537,2355.0,"(849, -12)",8626,0
UNKNOWN,62.56393295421385,-18.773698051197115,JWST,60669.03810418982,1270.0,"(625, -188)",8667,0
2MASS-04365862-6904162,69.24427387515694,-69.07116967341489,JWST,60590.69757829861,2121.5,"(692, -691)",8655,0
Smethells-20,281.7191622226591,-62.17738724668812,JWST,60570.78272348704,3357.5,"(2817, -622)",8652,0
UNKNOWN,69.3981605836086,-12.22081023904147,JWST,59945.21421912123,2950.0,"(693, -123)",8563,0
WDJ114544.57+630559.15,176.43269110995595,63.09745356498471,JWST,60361.66079842708,10000.0,"(1764, 630)",8623,0
CWEBTILE-0-3,150.02975458333333,2.6004805555555555,JWST,60313.91501228443,2771.5,"(1500, 26)",8616,0
UNKNOWN,39.006334337094486,-5.634670029774101,JWST,60149.08969409624,1600.0,"(390, -57)",8592,0
CWEBTILE-1-2,149.9626008333333,2.5223166666666668,JWST,60313.968795565685,1147.5,"(1499, 25)",8616,0
GNIRS32,189.32623500000005,62.38318888888889,JWST,60350.21952707963,15000.0,"(1893, 623)",8621,0
UNKNOWN,337.45723098804297,-21.00933867383428,JWST,60248.29110097569,1990.5,"(3374, -211)",8606,0
NGC3081,149.87305833333332,-22.82632777777781,JWST,60287.21648872593,15000.0,"(1498, -229)",8612,0
HIP_70849B,217.1759,-46.4794,JWST,60395.54864038102,7500.0,"(2171, -465)",8627,0
UNKNOWN,52.98705607098533,-51.72165800796254,JWST,60568.12158739693,1315.0,"(529, -518)",8652,0
NIRCAM-10,214.82897125,52.76394722222222,JWST,60121.92159245237,900.0,"(2148, 527)",8588,0
NGC4258-INNER-DISK-FIX,184.7141141666667,47.349275000000006,JWST,60312.691376797855,1150.0,"(1847, 473)",8616,0
HSCJ0207+0238,31.831625,2.640555555555556,JWST,60511.14896513125,4005.0,"(318, 26)",8644,0
HR-2562-BKGRD,102.303875,-60.30058888888891,JWST,60013.65323830416,15500.0,"(1023, -604)",8573,0
SPT2147-50-IFU-OFFSET,326.82623333333333,-50.59564999999998,JWST,59868.12800587419,3985.0,"(3268, -506)",8552,0
FGS1-FP1MIMF,87.52662208333334,-66.34388611111109,JWST,59656.92232986551,2800.0,"(875, -664)",8522,0
01460105-2720556,26.50563529169141,-27.349338974399075,JWST,60548.19497234213,3357.5,"(265, -274)",8649,0
M-58-MRS-OFF,189.4729125,11.836833333333336,JWST,60483.99333156135,11300.0,"(1894, 118)",8640,0
BKG-HD206893,326.3351158333333,-12.758202777777797,JWST,60114.51842698796,11400.0,"(3263, -128)",8587,0
UNKNOWN,344.43427331332055,-29.67104387583136,JWST,60614.31611681962,3985.0,"(3444, -297)",8659,0
M-82,148.96845833333333,69.67970277777778,JWST,59959.77676678305,3985.0,"(1489, 696)",8565,0
TWA-28,165.54041727398962,-34.50997592899299,JWST,60490.50897680677,2950.0,"(1655, -346)",8641,0
UNKNOWN,87.77579635060756,2.740661630168773,JWST,60024.09251442512,2950.0,"(877, 27)",8574,0
TYC5899,73.10253452582367,-16.824089398758176,JWST,59855.810453051854,3357.5,"(731, -169)",8550,0
UNKNOWN,339.2140480001207,0.4327376407112305,JWST,60241.1613005324,3985.0,"(3392, 4)",8605,0
BETA-PIC,86.82125010484242,-51.065934373906416,JWST,60669.78120078912,25500.0,"(868, -511)",8667,0
M-81-MIRI-BG,148.658875,69.039,JWST,60035.87723327732,11300.0,"(1486, 690)",8576,0
2MASS-J05220360-6930068,80.51503749999999,-69.50189999999998,JWST,59802.87418087015,1499.5,"(805, -696)",8543,0
V-AF-Psc,352.93784029923347,-2.74481526228307,JWST,60633.821495793054,3357.5,"(3529, -28)",8661,0
UNKNOWN,83.6041665959017,-5.027907631695168,JWST,60745.38835877824,2365.0,"(836, -51)",8677,0
JCC87-IRAS-4A,52.29346666666667,31.22558888888889,JWST,60711.48036863733,2121.5,"(522, 312)",8673,0
2MASS-03553851-4617453,58.91073440252698,-46.29567047450824,JWST,59944.121876516205,2121.5,"(589, -463)",8563,0
SDSSJ0909+4449,137.44175,44.83164444444445,JWST,60651.83821769357,1147.5,"(1374, 448)",8664,0
UNKNOWN,224.1194476039022,-36.00981338835648,JWST,59792.2353450154,2950.0,"(2241, -361)",8541,0
NGC-7320,338.9983103780973,33.95798022766107,JWST,59741.85857255955,2771.5,"(3389, 339)",8534,0
EM-LKCA-15,69.82420522276888,22.35082666041373,JWST,60231.71667645672,12800.0,"(698, 223)",8604,0
CWEBTILE-6-3,149.83183291666666,2.056955555555555,JWST,60043.72450683883,1147.5,"(1498, 20)",8577,0
UNKNOWN,350.71207595094654,58.968026928169074,JWST,59795.52501293982,2365.0,"(3507, 589)",8542,0
2001FP185,228.2910362029591,6.243427728121806,JWST,60166.73132741354,2950.0,"(2282, 62)",8595,0
GaiaDR31029081452683108480,131.75941005339095,51.48084552207701,JWST,60411.50269053009,7500.0,"(1317, 514)",8630,0
CS225016,150.56991666666667,1.6236111111111111,JWST,60414.204325637504,7500.0,"(1505, 16)",8630,0
TGSSJ1530+1049,232.70791666666668,10.825305555555556,JWST,60142.84689089398,2992.0,"(2327, 108)",8591,0
SPITZER-IDF,265.03556333333336,68.97416666666666,JWST,59859.274023006365,1499.5,"(2650, 689)",8551,0
MESSIER-089,188.91586375,12.556341666666668,JWST,60487.91558133044,800.0,"(1889, 125)",8641,0
MQJ0500-7026,75.18690791666667,-70.43507499999998,JWST,60433.710418284725,1147.5,"(751, -705)",8633,0
SNIa_1,39.97470041666666,-1.6154500000000098,JWST,60612.04461401256,2771.5,"(399, -17)",8658,0
TRIANGULUM-INNER,23.457833333333333,30.59675,JWST,60334.41997458813,1990.5,"(234, 305)",8619,0
CRAB-NEBULA-BKG,83.65962291666666,21.93153611111111,JWST,60020.02346250024,7700.0,"(836, 219)",8574,0
GN70.38,189.14033,62.16830555555556,JWST,60346.66138589606,7500.0,"(1891, 621)",8620,0
RHEA,333.27236464276893,-12.839062738121406,JWST,60275.23529663449,3985.0,"(3332, -129)",8610,0
DIDYMOS,58.20616390198169,-35.65204326698734,JWST,59849.033135606944,701.0,"(582, -357)",8549,0
CWEBTILE-0-8,150.20059208333333,2.5383666666666667,JWST,60314.02394995226,1147.5,"(1502, 25)",8616,0
M-106,184.74008333333333,47.30371944444444,JWST,60390.79566940914,3620.5,"(1847, 473)",8627,0
J1743045,265.76870789032097,66.91711036960128,JWST,59763.03650264237,5600.0,"(2657, 669)",8537,0
JADES-Deep4,53.16566625,-27.837425,JWST,60310.31587892477,2771.5,"(531, -279)",8615,0
ECHOW1-NIRCAM,349.0115833333333,58.34927222222223,JWST,60636.94603469057,2992.0,"(3490, 583)",8662,0
SPT0311-58-CENTRALS,47.88808333333333,-58.39261111111114,JWST,59835.09862078125,5600.0,"(478, -584)",8547,0
HD-10008,24.398961124165368,-6.761095821194296,JWST,60536.14025938495,2096.5,"(243, -68)",8648,0
FOMALHAUT-COPY-MIRI-CORON,344.41509011928935,-29.62327929435241,JWST,59873.98884287037,23000.0,"(3444, -297)",8553,0
HD163466,268.1056979009861,60.39666546178611,JWST,60557.1177649919,7700.0,"(2681, 603)",8651,0
2MASS-03313052-2739514,52.87719295106298,-27.66432194089869,JWST,59919.71370915508,2121.5,"(528, -277)",8559,0
UNKNOWN,248.46205232452,-15.899809961190035,JWST,60181.442050015045,1990.5,"(2484, -159)",8597,0
COLD-ATTITUDE,134.81,5.65,JWST,59668.24547942072,1671.0,"(1348, 56)",8524,0
IR07251,111.90656541666668,-2.91505833333332,JWST,60379.76697036812,1990.5,"(1119, -30)",8625,0
UNKNOWN,18.0934344492184,-72.5060927959513,JWST,60538.43474249351,2365.0,"(180, -726)",8648,0
HOPS-383-MIRI,83.87410416666665,-4.99733611111111,JWST,60718.37463764468,7700.0,"(838, -50)",8674,0
V-RW-AUR,76.95658138387299,30.40130319109154,JWST,60233.01916788565,12800.0,"(769, 304)",8604,0
M-87-MIRI,187.70593083333333,12.391122222222222,JWST,60120.390391018285,5600.0,"(1877, 123)",8588,0
HD-106906,184.47118130390427,-55.975607440184014,JWST,60080.82453528981,16250.0,"(1844, -560)",8582,0
THA-15-12,239.03826085937703,-37.93518957632816,JWST,60169.5710884382,12800.0,"(2390, -380)",8595,0
GP2-JMAG14-STAR,280.61450291666665,-8.401405555555584,JWST,59714.64562813612,3357.5,"(2806, -85)",8530,0
HSCJ1423-0018,215.882125,-0.3025277777777546,JWST,60520.71217986505,4005.0,"(2158, -4)",8645,0
MIRI-5,214.86320416666663,52.84875,JWST,60391.58710362847,7700.0,"(2148, 528)",8627,0
UHWJ247.95-24.78,247.9542549152093,-24.78070956619897,JWST,60548.29504296065,7500.0,"(2479, -248)",8649,0
NGC1317,50.684540000000005,-37.103788888888914,JWST,60591.63887566945,7700.0,"(506, -372)",8655,0
UNKNOWN,166.64195124588505,-77.43833689731376,JWST,60548.13438397633,1315.0,"(1666, -775)",8649,0
NIS-FP5MIMF,87.92908208333333,-66.53235555555557,JWST,59686.94728484137,1600.0,"(879, -666)",8526,0
UNKNOWN,23.3603346227789,30.64833850726023,JWST,60334.43295154809,1950.0,"(233, 306)",8619,0
UNKNOWN,266.7399872720282,-28.45481209644189,JWST,60047.06420310764,2950.0,"(2667, -285)",8578,0
UNKNOWN,166.80517714638742,-77.38665729680731,JWST,60548.13436471707,1315.0,"(1668, -774)",8649,0
OFF-FIELD-MIRI,85.46666666666667,-69.63666666666666,JWST,60732.49029494723,7700.0,"(854, -697)",8676,0
UPPSCO-2-J1605-2023,241.43908206761253,-20.3859385362321,JWST,60512.36030009607,7700.0,"(2414, -204)",8644,0
TWA-12,170.27229008867096,-38.754689109626526,JWST,60410.70926967801,1990.5,"(1702, -388)",8630,0
NGC3972,178.93786999999998,55.32073888888889,JWST,60052.921784806655,1150.0,"(1789, 553)",8578,0
MESSIER-084,186.26559666666668,12.886983333333331,JWST,60442.88614862396,800.0,"(1862, 128)",8634,0
2MASS-J19300396-2939322,292.5166752459218,-29.65942377406256,JWST,60585.85776298842,3357.5,"(2925, -297)",8655,0
UNKNOWN,64.90093982064126,-54.89324791139141,JWST,60699.5530401544,3560.0,"(649, -549)",8671,0
UNKNOWN,129.38150240675265,-18.99798108364035,JWST,60653.28220604277,4005.0,"(1293, -190)",8664,0
AZV15,11.675670416666668,-73.41541944444447,JWST,60486.75116475209,4005.0,"(116, -735)",8640,0
J0836-1859,129.1713007343454,-18.99693116292832,JWST,60653.32737087292,7500.0,"(1291, -190)",8664,0
CWISEPJ1446-23,221.5253900387507,-23.29040928597874,JWST,60000.14950070232,7500.0,"(2215, -233)",8571,0
GALCEN,266.4168375,-29.007811111111096,JWST,60093.57950099265,4433.0,"(2664, -291)",8584,0
NGC4694,192.0627,10.983730555555557,JWST,60469.84289257338,7700.0,"(1920, 109)",8638,0
DIDYMOS,58.44181583725474,-35.60569298680307,JWST,59849.11064368565,3221.5000000000005,"(584, -357)",8549,0
UNKNOWN,34.34676774236352,-5.279919957846564,JWST,59922.74723092494,1500.0,"(343, -53)",8560,0
NGC-5728,220.5997,-17.25316944444444,JWST,60006.33414459792,5600.0,"(2205, -173)",8572,0
NGC4449-MIRI-BKG,187.02204166666667,44.15672222222222,JWST,60450.68015930718,5600.0,"(1870, 441)",8635,0
NGC2506G31,120.05921107653158,-10.791507808576643,JWST,60258.96439984144,2950.0,"(1200, -108)",8608,0
GNIRS3,189.29419833333333,62.3764,JWST,60340.80675538981,7500.0,"(1892, 623)",8620,0
ALS-15181,308.29606321050227,41.17553576884045,JWST,59838.81972758773,3221.5000000000005,"(3082, 411)",8548,0
DC-630594,150.13583375000002,2.257883333333333,JWST,60451.29391718663,3330.0,"(1501, 22)",8635,0
M101-NGC5471,211.1172970833333,54.401775,JWST,60415.66693343165,900.0,"(2111, 544)",8630,0
NSC_CENTRAL,266.41683333333333,-29.00789444444445,JWST,60572.3498616813,1400.0,"(2664, -291)",8653,0
J0911+0152,137.8094725,1.8720444444444444,JWST,59938.28036950579,3560.0,"(1378, 18)",8562,0
UNKNOWN,257.913608220279,-14.8792457232094,JWST,60520.6130713438,2355.0,"(2579, -149)",8645,0
IRAS-05248-7007,81.08647966807125,-70.08377718338062,JWST,60395.59306094995,1671.0,"(810, -701)",8627,0
UNKNOWN,150.16892715701874,2.5986251638796105,JWST,60453.09730293744,1950.0,"(1501, 25)",8636,0
CWEBTILE-1-14,150.37254333333334,2.3732444444444445,JWST,60314.983499014765,1147.5,"(1503, 23)",8616,0
MACS0647-MRS-background,101.99526375,70.24396388888889,JWST,60351.05702197639,5600.0,"(1019, 702)",8621,0
NGC3256-NUC2-MRS,156.96341666666666,-43.905341666666686,JWST,59940.956182386806,15000.0,"(1569, -440)",8562,0
UNKNOWN,150.0443264282464,2.510235318301782,JWST,60451.4457196283,1950.0,"(1500, 25)",8635,0
