intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,objID
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-1-3,49.38469505378634,5.918633491729204,image,"Ricker, George",3,59144.01861571,59169.44943181,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 53.40015100 13.03990000 57.01411300 2.12290300 45.33543800 -1.49780200 41.78426800 9.87525400 53.40015100 13.03990000,,,PUBLIC,False,,28131759,71841041
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-1-4,37.642858638510056,2.2935272757329344,image,"Ricker, George",3,59144.01889917,59169.44916,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 41.61450500 9.82532900 45.16939100 -1.54544200 33.45159600 -5.10841700 30.34230800 5.95358800 41.61450500 9.82532900,,,PUBLIC,False,,28131760,71841042
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-2-1,48.318784323235256,-32.07286672071762,image,"Ricker, George",3,59144.01717631,59169.44744174,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 43.20026600 -39.07672300 39.72043400 -27.96189300 52.84095900 -24.62269700 57.51916500 -35.82611200 43.20026600 -39.07672300,,,PUBLIC,False,,28131761,71841043
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-2-2,61.66560972292538,-27.956471372326785,image,"Ricker, George",3,59144.016889,59169.44770964,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 57.72372800 -35.77315800 53.03095900 -24.57526500 65.36264600 -20.15126400 70.47850300 -30.67171300 57.72372800 -35.77315800,,,PUBLIC,False,,28131762,71841044
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-2-3,56.929138941082925,-16.73992785672982,image,"Ricker, George",3,59144.01770172,59169.44852287,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 60.49736600 -9.37355500 65.24521100 -19.90187700 52.92916600 -24.31077800 49.03481600 -12.99041300 60.49736600 -9.37355500,,,PUBLIC,False,,28131763,71841045
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-2-4,44.62178801373172,-20.504797813411745,image,"Ricker, George",3,59144.01798887,59169.44825509,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 48.86993800 -13.03877600 52.74883900 -24.36466100 39.65552900 -27.69933200 37.17533700 -16.44735700 48.86993800 -13.03877600,,,PUBLIC,False,,28131764,71841046
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-3-1,67.73805581959303,-38.69525803407429,image,"Ricker, George",3,59144.01597787,59169.4467995,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 70.60716400 -30.89514300 78.54379200 -40.41535100 64.02820600 -46.69075400 57.70906500 -35.76288900 70.60716400 -30.89514300,,,PUBLIC,False,,28131765,71841047
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-3-2,52.75844857527198,-43.4910406038216,image,"Ricker, George",3,59144.01625981,59169.44652686,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 57.52372500 -35.81806400 63.81236100 -46.75758800 46.23276100 -50.74994000 43.30676300 -39.44669600 57.52372500 -35.81806400,,,PUBLIC,False,,28131766,71841048
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-3-3,58.950321657393076,-54.83430115168539,image,"Ricker, George",3,59144.01514843,59169.44541796,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 51.84854900 -62.09354500 46.32384500 -51.01188000 63.98882700 -47.00538400 73.51850200 -57.40394800 51.84854900 -62.09354500,,,PUBLIC,False,,28131767,71841049
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-3-4,76.44133175154234,-48.95996805601102,image,"Ricker, George",3,59144.01486874,59169.44569274,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 73.75125400 -57.30633300 64.19543300 -46.92183900 78.73946700 -40.61570600 88.89947700 -49.61256800 73.75125400 -57.30633300,,,PUBLIC,False,,28131768,71841050
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-4-1,89.46021560689954,-58.001550589606495,image,"Ricker, George",3,59144.01378777,59169.44461104,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 89.16466100 -49.85399300 104.93665600 -56.45041900 89.97587200 -66.44416500 73.59543800 -57.28529300 89.16466100 -49.85399300,,,PUBLIC,False,,28131769,71841051
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-4-2,68.8825514609262,-65.60387292150416,image,"Ricker, George",3,59144.01407296,59169.44434153,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 73.32611800 -57.36703100 89.67725500 -66.55754100 59.44404800 -73.46264400 51.81657100 -62.31748700 73.32611800 -57.36703100,,,PUBLIC,False,,28131770,71841052
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-4-3,91.43940814890858,-75.19439939997365,image,"Ricker, George",3,59144.0128561,59169.44312553,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 95.27332800 -83.30231300 59.76612100 -73.73231700 90.27050800 -66.77441200 120.77347600 -72.49792100 95.27332800 -83.30231300,,,PUBLIC,False,,28131771,71841053
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0064-4-4,63.83652865087231,-66.641111978072,image,"Ricker, George",3,60040.60688460648,60067.52848255787,158.399928,600.0,1000.0,,60087.0,N/A,,64,POLYGON 66.337617 -58.223721 85.130262 -66.433258 57.640591 -74.903117 45.035619 -64.240169 66.337617 -58.223721,,,PUBLIC,False,,140242270,256887128
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-1-1,219.83794133513817,-42.40853536214648,image,"Ricker, George",3,60068.23803827546,60096.091976261574,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 209.175997 -45.089514 215.413912 -34.636734 229.821386 -38.677729 225.092761 -50.10114 209.175997 -45.089514,,,PUBLIC,False,,152263593,274723286
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-1-2,236.27908710520765,-45.789277889345165,image,"Ricker, George",3,60068.2377175463,60096.092246886576,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 225.352216 -50.146076 230.037499 -38.711439 245.731875 -40.777674 243.962187 -52.199747 225.352216 -50.146076,,,PUBLIC,False,,152268155,274724214
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-1-3,238.9864046782547,-33.95209614024096,image,"Ricker, George",3,60068.23813505787,60096.09266096065,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 246.638898 -29.068568 245.762507 -40.533208 230.13019 -38.460689 233.484262 -26.892068 246.638898 -29.068568,,,PUBLIC,False,,152273313,274725133
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-1-4,224.84697312763092,-31.061313391322912,image,"Ricker, George",3,60068.23845704861,60096.09239144676,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 233.293618 -26.849385 229.914657 -38.415297 215.543345 -34.400321 220.655353 -23.809336 233.293618 -26.849385,,,PUBLIC,False,,152278240,274730780
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-2-1,199.48115835405565,-63.04217302237051,image,"Ricker, George",3,60068.23661277778,60096.09054680556,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 181.704107 -62.405309 197.942448 -54.57797 217.284609 -61.352396 201.361413 -71.511353 181.704107 -62.405309,,,PUBLIC,False,,152283273,274737049
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-2-2,226.14503581299817,-69.11166575516717,image,"Ricker, George",3,60068.23628673611,60096.09081217593,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 201.76309 -71.630351 217.612718 -61.436382 243.893269 -64.23924 242.272316 -75.712283 201.76309 -71.630351,,,PUBLIC,False,,152287866,274744072
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-2-3,232.7211586996414,-57.42417495589507,image,"Ricker, George",3,60068.23714023148,60096.09167185185,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 244.015261 -52.478631 243.908246 -63.96937 217.851422 -61.174641 225.499064 -50.06711 244.015261 -52.478631,,,PUBLIC,False,,152291140,274749995
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-2-4,212.49201240829814,-53.11287095277646,image,"Ricker, George",3,60068.23746606481,60096.09140658565,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 225.249426 -50.013678 217.524552 -61.107513 198.251165 -54.377751 209.15186 -45.265215 225.249426 -50.013678,,,PUBLIC,False,,152296345,274756093
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-3-1,207.274279985651,-80.01779299848471,image,"Ricker, George",3,60068.23534125,60096.08985936343,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 242.226472 -75.963846 256.839029 -87.343902 162.117475 -78.285813 201.767974 -71.616516 242.226472 -75.963846,,,PUBLIC,False,,152301793,274760335
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-3-2,175.3041019001439,-70.43941640508706,image,"Ricker, George",3,60068.235661666666,60096.08958898148,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 201.385802 -71.51197 161.946025 -78.124868 155.487602 -66.044793 181.013117 -62.605163 201.385802 -71.51197,,,PUBLIC,False,,152306632,274766841
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-3-3,137.5971373624857,-72.01160326077384,image,"Ricker, George",3,60068.234517557874,60096.08843519676,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 127.142835 -64.803624 154.831204 -66.073719 160.635434 -78.183189 109.198679 -75.005382 127.142835 -64.803624,,,PUBLIC,False,,152369342,274773372
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-3-4,115.67336212962263,-83.5556288577638,image,"Ricker, George",3,60068.23419944444,60096.08870777778,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 108.845642 -75.136124 160.860103 -78.339712 258.661929 -87.581014 55.937557 -80.786761 108.845642 -75.136124,,,PUBLIC,False,,152374421,274780228
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0065-4-1,77.53510949641013,-73.73377650593818,image,"Ricker, George",3,60068.23309458333,60096.087588483795,158.399927,600.0,1000.0,,60138.0,N/A,,65,POLYGON 56.298467 -80.496462 55.102796 -69.011814 86.216516 -65.816821 109.183949 -75.13067 56.298467 -80.496462,,,PUBLIC,False,,152379458,274787139
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-4-4,110.55035367312732,-64.70360879249606,image,"Ricker, George",3,59144.01257242,59169.44339625,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 120.89622400 -72.33819200 90.51068300 -66.63697300 105.37803300 -56.58411500 126.08584700 -60.70627800 120.89622400 -72.33819200,,,PUBLIC,False,,28131772,71841054
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0031-1-1,41.16535545775642,-9.212462999136587,image,"Ricker, George",3,59144.01852245,59169.44878475,475.19979,600.0,1000.0,,59204.0,N/A,,31,POLYGON 37.05869100 -16.30973500 33.52221700 -5.35728400 45.24679700 -1.80553600 48.83869900 -13.16808000 37.05869100 -16.30973500,,,PUBLIC,False,,28131773,71841055
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-1-2,78.92761655345618,-0.9086208343442141,image,"Ricker, George",3,59173.72657785,59199.73374219,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 73.72502100 -7.65759400 72.16906300 4.15884000 84.34520100 5.66200400 85.46607800 -5.77826800 73.72502100 -7.65759400,,,PUBLIC,False,,28210374,71998248
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-1-3,77.45715323715787,11.0166499770213,image,"Ricker, George",3,59173.72695332,59199.73411399,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 82.82051000 17.28929100 84.32253000 5.88941700 72.13896100 4.41878100 70.53383700 16.21986000 82.82051000 17.28929100,,,PUBLIC,False,,28210375,71998249
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-1-4,65.10879357682889,9.402012195360095,image,"Ricker, George",3,59173.72721588,59199.73380664,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 70.35383200 16.19428500 71.96461100 4.39585100 59.83070400 2.71028600 58.30377900 14.09925500 70.35383200 16.19428500,,,PUBLIC,False,,28210376,71998250
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-2-1,69.42968076569534,-26.191789612504298,image,"Ricker, George",3,59173.72549221,59199.73210073,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 63.19402400 -32.22784400 62.25524000 -20.79040400 75.23079700 -19.69412800 77.07185700 -31.42601900 63.19402400 -32.22784400,,,PUBLIC,False,,28210377,71998251
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-2-2,82.86635006034624,-24.488303311983223,image,"Ricker, George",3,59173.7252258,59199.73240419,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 77.27306600 -31.40870500 75.41411600 -19.62384100 88.12641500 -17.54618900 90.60128800 -28.80237700 77.27306600 -31.40870500,,,PUBLIC,False,,28210378,71998252
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-2-3,80.69524906410993,-12.619495930222602,image,"Ricker, George",3,59173.7260392,59199.73321153,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 85.57205900 -6.05059500 88.06623900 -17.27450800 75.37014200 -19.32517900 73.77363400 -7.54183100 85.57205900 -6.05059500,,,PUBLIC,False,,28210379,71998253
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-2-4,68.2051060902445,-14.208678798399466,image,"Ricker, George",3,59173.72630546,59199.73290819,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 73.60573500 -7.55604400 75.18999600 -19.39330000 62.24368200 -20.51791100 61.76675200 -9.04619100 73.60573500 -7.55604400,,,PUBLIC,False,,28210380,71998254
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-3-1,85.79921348050875,-36.0809686122876,image,"Ricker, George",3,59173.72431383,59199.7315009,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 90.66802400 -29.03758900 95.49041700 -39.82623100 79.75808800 -43.13195100 77.26441800 -31.39360900 90.66802400 -29.03758900,,,PUBLIC,False,,28210381,71998255
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-3-2,70.64078712500904,-38.07532642505544,image,"Ricker, George",3,59173.72457491,59199.73119277,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 77.07846800 -31.41384200 79.53849400 -43.15966000 62.67058100 -44.10512300 63.20856800 -32.62181800 77.07846800 -31.41384200,,,PUBLIC,False,,28210382,71998256
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-3-3,71.97280412604034,-50.077528128561916,image,"Ricker, George",3,59173.72346242,59199.73009259,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 62.42350200 -55.84684600 62.66107800 -44.36529900 79.61196100 -43.45835600 83.29492900 -55.10355900 62.42350200 -55.84684600,,,PUBLIC,False,,28210383,71998257
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-3-4,90.2572268736243,-47.63512864955029,image,"Ricker, George",3,59173.7232036,59199.73040285,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 83.55949400 -55.04471100 79.83135400 -43.38879100 95.61076700 -40.05750900 101.81326900 -50.68714400 83.55949400 -55.04471100,,,PUBLIC,False,,28210384,71998258
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-4-1,97.45965338702686,-58.70199695153567,image,"Ricker, George",3,59173.72212134,59199.72932962,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 101.95484800 -50.96987200 113.95466400 -60.29399500 90.12809700 -66.46050200 83.42896900 -54.99032300 101.95484800 -50.96987200,,,PUBLIC,False,,28210385,71998259
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-4-2,73.42923247949494,-61.85439243288936,image,"Ricker, George",3,59173.72238566,59199.72902458,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 83.14263500 -55.01786600 89.72646100 -66.50231900 58.26682200 -67.39377500 62.26872200 -56.05711600 83.14263500 -55.01786600,,,PUBLIC,False,,28210386,71998260
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-4-3,76.08867787473706,-73.863229248179,image,"Ricker, George",3,59173.72116731,59199.72781834,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 48.03575500 -78.81296000 58.12555300 -67.67468400 89.95881900 -66.78070200 107.77414700 -77.47801900 48.03575500 -78.81296000,,,PUBLIC,False,,28210387,71998261
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-4-4,112.08090795956879,-68.95140595064781,image,"Ricker, George",3,59173.7209045,59199.72812456,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 108.38630700 -77.38771500 90.36197000 -66.72175900 114.31885800 -60.50141600 134.37124000 -68.16317200 108.38630700 -77.38771500,,,PUBLIC,False,,28210388,71998262
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0032-1-1,66.77174717908794,-2.5119401016728666,image,"Ricker, George",3,59173.7268392,59199.73343378,475.199789,600.0,1000.0,,59239.0,N/A,,32,POLYGON 61.67807000 -8.89445500 59.86517400 2.45504500 71.99585000 4.13480700 73.55442400 -7.68644000 61.67807000 -8.89445500,,,PUBLIC,False,,28210389,71998263
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-1-1,92.67136271726822,-0.5023287857138437,image,"Ricker, George",3,59201.23375788,59227.07373752,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 86.47270700 -5.80289600 86.82257300 5.67922800 99.08416500 5.00299900 98.31078700 -6.87783100 86.47270700 -5.80289600,,,PUBLIC,False,,28287310,72152095
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-1-2,104.90401738624487,-1.283231381244998,image,"Ricker, George",3,59201.23348262,59227.07403012,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 98.48400800 -6.87826700 99.25684600 5.00180600 111.48899800 4.10293100 110.38042800 -7.33053400 98.48400800 -6.87826700,,,PUBLIC,False,,28287311,72152096
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-1-3,105.80626553359807,10.69877877018605,image,"Ricker, George",3,59201.23385689,59227.07440417,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 112.32926400 15.80688000 111.51218200 4.34713400 99.27808600 5.25931100 100.08685000 17.14288200 112.32926400 15.80688000,,,PUBLIC,False,,28287312,72152097
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-1-4,93.34122258217785,11.507721324070953,image,"Ricker, George",3,59201.23413336,59227.07411263,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 99.90454100 17.15386600 99.10547300 5.27367100 86.83840800 5.93682200 87.53193200 17.40671400 99.90454100 17.15386600,,,PUBLIC,False,,28287313,72152098
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-2-1,90.40677103386815,-24.202930839003372,image,"Ricker, George",3,59201.23241582,59227.07239635,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 83.01375400 -28.96532200 84.69350600 -17.58494800 97.48641000 -18.91194400 96.47917600 -30.78249100 83.01375400 -28.96532200,,,PUBLIC,False,,28287314,72152099
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-2-2,103.86036950578865,-25.139624550741406,image,"Ricker, George",3,59201.23213551,59227.07268398,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 96.67848900 -30.80613300 97.67397300 -18.93501800 110.61019900 -19.36722600 110.44392700 -30.85187100 96.67848900 -30.80613300,,,PUBLIC,False,,28287315,72152100
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-2-3,104.318449188883,-13.110371157155715,image,"Ricker, George",3,59201.23294586,59227.07349609,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 110.42815400 -7.61408200 110.60606300 -19.09502900 97.69650600 -18.65399800 98.55448300 -6.78217300 110.42815400 -7.61408200,,,PUBLIC,False,,28287316,72152101
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-2-4,91.79150994304493,-12.244018048903394,image,"Ricker, George",3,59201.23322601,59227.07320859,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 98.38645400 -6.76912300 97.51054600 -18.64136000 84.73485500 -17.31880400 86.53081100 -5.96991600 98.38645400 -6.76912300,,,PUBLIC,False,,28287317,72152102
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-3-1,103.66837223644222,-37.009144090182836,image,"Ricker, George",3,59201.23122697,59227.07177537,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 110.44908700 -31.10294900 112.10868100 -42.51354400 95.48561300 -42.66204600 96.67273100 -30.79235800 110.44908700 -31.10294900,,,PUBLIC,False,,28287318,72152103
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0033-3-2,88.46786438304085,-36.026018239739756,image,"Ricker, George",3,59201.23150193,59227.07148302,475.199788,600.0,1000.0,,59253.0,N/A,,33,POLYGON 96.48738100 -30.77844100 95.26574900 -42.64398800 79.18602500 -40.41072800 82.93052900 -29.33694500 96.48738100 -30.77844100,,,PUBLIC,False,,28287319,72152104
